0	901083	1
0	901084	1
0	901085	1
0	901086	1
0	901087	1
0	901088	1
0	901089	1
0	901090	1
0	901091	1
0	901092	1
0	901093	1
0	901094	1
0	901095	1
0	901096	1
0	901097	1
0	901098	1
0	901099	1
0	901100	1
0	901101	1
0	901102	1
0	901103	1
0	901104	1
0	901105	1
0	901106	1
0	901107	1
0	901108	1
0	901109	1
0	901110	1
0	901111	1
0	901112	1
0	901113	1
0	901114	1
0	901115	1
0	901116	1
0	901118	1
0	901119	1
0	901120	1
0	901121	1
0	901122	1
0	901123	1
0	901124	1
0	901125	1
0	901126	1
0	901127	1
0	901128	1
0	901129	1
0	901130	1
0	901131	1
0	901132	1
0	901133	1
0	901134	1
0	901135	1
0	901136	1
0	901137	1
0	901138	1
0	901139	1
0	901140	1
0	901141	1
0	901142	1
0	901143	1
0	901144	1
0	901145	1
0	901146	1
0	901147	1
0	901148	1
0	901149	1
0	901150	1
0	901151	1
0	901152	1
0	901153	1
0	901154	1
0	901155	1
0	901157	1
0	901158	1
0	901159	1
0	901160	1
0	901161	1
0	901162	1
0	901163	1
0	901164	1
0	901165	1
0	901166	1
0	901167	1
0	901168	1
0	901169	1
0	901170	1
0	901171	1
0	901172	1
0	901174	1
0	901175	1
0	901176	1
0	901177	1
0	901178	1
0	901179	1
0	901180	1
0	901181	1
0	901182	1
0	901183	1
0	901184	1
0	901185	1
0	901186	1
0	901187	1
0	901188	1
0	901189	1
0	901191	1
0	901192	1
0	901193	1
0	901194	1
0	901195	1
0	901196	1
0	901197	1
0	901198	1
0	901199	1
0	901200	1
0	901201	1
0	901203	1
0	901204	1
0	901206	1
0	901207	1
0	901208	1
0	901209	1
0	901210	1
0	901211	1
0	901212	1
0	901213	1
0	901214	1
0	901215	1
0	901216	1
0	901217	1
0	901219	1
0	901220	1
0	901221	1
0	901222	1
0	901223	1
0	901224	1
0	901225	1
0	901226	1
0	901228	1
0	901229	1
0	901230	1
0	901231	1
0	901232	1
0	901234	1
0	901235	1
0	901236	1
0	901237	1
0	901238	1
0	901239	1
0	901240	1
0	901241	1
0	901243	1
0	901244	1
0	901245	1
0	901246	1
0	901247	1
0	901248	1
0	901249	1
0	901250	1
0	901251	1
0	901252	1
0	901253	1
0	901254	1
0	901256	1
0	901258	1
0	901259	1
0	901261	1
0	901262	1
0	901263	1
0	901264	1
0	901265	1
0	901266	1
0	901268	1
0	901269	1
0	901270	1
0	901271	1
0	901272	1
0	901273	1
0	901274	1
0	901275	1
0	901277	1
0	901280	1
0	901283	1
0	901284	1
0	901286	1
0	901287	1
0	901288	1
0	901290	1
0	901291	1
0	901292	1
0	901293	1
0	901295	1
0	901296	1
0	901297	1
0	901298	1
0	901299	1
0	901301	1
0	901302	1
0	901303	1
0	901306	1
0	901307	1
0	901308	1
0	901309	1
0	901310	1
0	901311	1
0	901312	1
0	901315	1
0	901316	1
0	901318	1
0	901319	1
0	901323	1
0	901325	1
0	901326	1
0	901327	1
0	901328	1
0	901332	1
0	901334	1
0	901335	1
0	901336	1
0	901337	1
0	901338	1
0	901339	1
0	901340	1
0	901341	1
0	901342	1
0	901344	1
0	901346	1
0	901347	1
0	901348	1
0	901349	1
0	901350	1
0	901352	1
0	901354	1
0	901356	1
0	901359	1
0	901360	1
0	901361	1
0	901362	1
0	901363	1
0	901364	1
0	901365	1
0	901366	1
0	901367	1
0	901370	1
0	901371	1
0	901373	1
0	901376	1
0	901383	1
0	901384	1
0	901385	1
0	901386	1
0	901387	1
0	901388	1
0	901389	1
0	901391	1
0	901392	1
0	901393	1
0	901394	1
0	901395	1
0	901398	1
0	901399	1
0	901400	1
0	901401	1
0	901403	1
0	901404	1
0	901406	1
0	901409	1
0	901410	1
0	901411	1
0	901412	1
0	901413	1
0	901415	1
0	901420	1
0	901421	1
0	901423	1
0	901424	1
0	901425	1
0	901426	1
0	901427	1
0	901429	1
0	901431	1
0	901432	1
0	901433	1
0	901434	1
0	901436	1
0	901437	1
0	901439	1
0	901440	1
0	901442	1
0	901444	1
0	901446	1
0	901447	1
0	901448	1
0	901449	1
0	901450	1
0	901451	1
0	901452	1
0	901453	1
0	901454	1
0	901456	1
0	901457	1
0	901458	1
0	901459	1
0	901460	1
0	901462	1
0	901463	1
0	901464	1
0	901465	1
0	901466	1
0	901469	1
0	901470	1
0	901472	1
0	901473	1
0	901474	1
0	901475	1
0	901476	1
0	901477	1
0	901478	1
0	901479	1
0	901483	1
0	901484	1
0	901485	1
0	901486	1
0	901487	1
0	901488	1
0	901489	1
0	901490	1
0	901491	1
0	901492	1
0	901493	1
0	901494	1
0	901495	1
0	901496	1
0	901497	1
0	901498	1
0	901499	1
0	901500	1
0	901501	1
0	901502	1
0	901509	1
0	901510	1
0	901511	1
0	901513	1
0	901514	1
0	901515	1
0	901516	1
0	901517	1
0	901518	1
0	901519	1
0	901520	1
0	901521	1
0	901522	1
0	901523	1
0	901524	1
0	901525	1
0	901526	1
0	901527	1
0	901528	1
0	901529	1
0	901530	1
0	901531	1
0	901532	1
0	901533	1
0	901534	1
0	901535	1
0	901536	1
0	901537	1
0	901538	1
0	901539	1
0	901540	1
0	901541	1
0	901542	1
0	901543	1
0	901544	1
0	901545	1
0	901546	1
0	901547	1
0	901548	1
0	901549	1
0	901550	1
0	901551	1
0	901552	1
0	901553	1
0	901554	1
0	901555	1
0	901556	1
0	901557	1
0	901558	1
0	901559	1
0	901560	1
0	901561	1
0	901562	1
0	901563	1
0	901564	1
0	901565	1
0	901566	1
0	901567	1
0	901568	1
0	901569	1
0	901570	1
0	901571	1
0	901572	1
0	901573	1
0	901574	1
0	901576	1
0	901577	1
0	901578	1
0	901581	1
0	901582	1
0	901583	1
0	901584	1
0	901586	1
0	901588	1
0	901590	1
0	901592	1
0	901593	1
0	901594	1
0	901595	1
0	901596	1
0	901597	1
0	901598	1
0	901599	1
0	901601	1
0	901602	1
0	901603	1
0	901604	1
0	901610	1
0	901611	1
0	901612	1
0	901613	1
0	901614	1
0	901615	1
0	901616	1
0	901617	1
0	901619	1
0	901620	1
0	901621	1
0	901622	1
0	901623	1
0	901624	1
0	901625	1
0	901626	1
0	901628	1
0	901629	1
0	901630	1
0	901631	1
0	901632	1
0	901633	1
0	901634	1
0	901635	1
0	901636	1
0	901637	1
0	901639	1
0	901640	1
0	901642	1
0	901643	1
0	901645	1
0	901646	1
0	901649	1
0	901650	1
0	901652	1
0	901656	1
0	901658	1
0	901659	1
0	901661	1
0	901662	1
0	901663	1
0	901664	1
0	901665	1
0	901666	1
0	901667	1
0	901668	1
0	901669	1
0	901670	1
0	901671	1
0	901672	1
0	901674	1
0	901676	1
0	901677	1
0	901679	1
0	901680	1
0	901681	1
0	901682	1
0	901683	1
0	901684	1
0	901685	1
0	901686	1
0	901687	1
0	901688	1
0	901689	1
0	901690	1
0	901692	1
0	901694	1
0	901695	1
0	901697	1
0	901698	1
0	901699	1
0	901700	1
0	901702	1
0	901703	1
0	901705	1
0	901707	1
0	901710	1
0	901711	1
0	901712	1
0	901713	1
0	901714	1
0	901715	1
0	901716	1
0	901717	1
0	901718	1
0	901719	1
0	901720	1
0	901721	1
0	901722	1
0	901723	1
0	901724	1
0	901725	1
0	901726	1
0	901727	1
0	901728	1
0	901729	1
0	901730	1
0	901732	1
0	901735	1
0	901736	1
0	901738	1
0	901739	1
0	901740	1
0	901742	1
0	901743	1
0	901744	1
0	901745	1
0	901746	1
0	901747	1
0	901749	1
0	901750	1
0	901752	1
0	901753	1
0	901754	1
0	901755	1
0	901756	1
0	901757	1
0	901759	1
0	901761	1
0	901763	1
0	901764	1
0	901765	1
0	901766	1
0	901767	1
0	901768	1
0	901769	1
0	901771	1
0	901772	1
0	901773	1
0	901779	1
0	901780	1
0	901781	1
0	901784	1
0	901788	1
0	901789	1
0	901790	1
0	901791	1
0	901792	1
0	901793	1
0	901794	1
0	901795	1
0	901796	1
0	901797	1
0	901798	1
0	901799	1
0	901800	1
0	901801	1
0	901802	1
0	901803	1
0	901804	1
0	901805	1
0	901806	1
0	901807	1
0	901808	1
0	901809	1
0	901810	1
0	901811	1
0	901812	1
0	901819	1
0	901820	1
0	901821	1
0	901822	1
0	901823	1
0	901824	1
0	901826	1
0	901832	1
0	901834	1
0	901835	1
0	901836	1
0	901837	1
0	901840	1
0	901841	1
0	901842	1
0	901843	1
0	901844	1
0	901845	1
0	901846	1
0	901847	1
0	901848	1
0	901849	1
0	901850	1
0	901851	1
0	901852	1
0	901853	1
0	901854	1
0	901855	1
0	901856	1
0	901857	1
0	901858	1
0	901859	1
0	901860	1
0	901861	1
0	901862	1
0	901863	1
0	901865	1
0	901867	1
0	901868	1
0	901869	1
0	901870	1
0	901871	1
0	901872	1
0	901873	1
0	901874	1
0	901875	1
0	901876	1
0	901877	1
0	901878	1
0	901879	1
0	901880	1
0	901881	1
0	901882	1
0	901883	1
0	901884	1
0	901885	1
0	901886	1
0	901887	1
0	901888	1
0	901889	1
0	901890	1
0	901891	1
0	901892	1
0	901893	1
0	901894	1
0	901895	1
0	901896	1
0	901897	1
0	901898	1
0	901899	1
0	901900	1
0	901901	1
0	901902	1
0	901904	1
0	901905	1
0	901906	1
0	901908	1
0	901911	1
0	901912	1
0	901913	1
0	901914	1
0	901915	1
0	901916	1
0	901917	1
0	901918	1
0	901919	1
0	901920	1
0	901921	1
0	901922	1
0	901923	1
0	901924	1
0	901925	1
0	901926	1
0	901927	1
0	901928	1
0	901930	1
0	901931	1
0	901932	1
0	901933	1
0	901934	1
0	901935	1
0	901936	1
0	901937	1
0	901938	1
0	901939	1
0	901940	1
0	901941	1
0	901942	1
0	901943	1
0	901944	1
0	901945	1
0	901946	1
0	901947	1
0	901948	1
0	901949	1
0	901950	1
0	901951	1
0	901952	1
0	901953	1
0	901954	1
0	901955	1
0	901956	1
0	901957	1
0	901958	1
0	901959	1
0	901960	1
0	901961	1
0	901962	1
0	901963	1
0	901964	1
0	901965	1
0	901966	1
0	901967	1
0	901968	1
0	901969	1
0	901970	1
0	901971	1
0	901972	1
0	901973	1
0	901975	1
0	901976	1
0	901977	1
0	901978	1
0	901979	1
0	901980	1
0	901981	1
0	901982	1
0	901983	1
0	901984	1
0	901985	1
0	901986	1
0	901987	1
0	901988	1
0	901989	1
0	901990	1
0	901991	1
0	901992	1
0	901993	1
0	901994	1
0	901995	1
0	901996	1
0	901997	1
0	901998	1
0	901999	1
0	902000	1
0	902001	1
0	902002	1
0	902003	1
0	902004	1
0	902005	1
0	902006	1
0	902007	1
0	902008	1
0	902009	1
0	902010	1
0	902011	1
0	902012	1
0	902013	1
0	902014	1
0	902015	1
0	902016	1
0	902017	1
0	902018	1
0	902019	1
0	902020	1
0	902021	1
0	902022	1
0	902024	1
0	902025	1
0	902027	1
0	902028	1
0	902029	1
0	902030	1
0	902032	1
0	902033	1
0	902034	1
0	902035	1
0	902036	1
0	902037	1
0	902039	1
0	902040	1
0	902041	1
0	902042	1
0	902043	1
0	902045	1
0	902046	1
0	902047	1
0	902048	1
0	902049	1
0	902050	1
0	902051	1
0	902052	1
0	902053	1
0	902054	1
0	902055	1
0	902056	1
0	902057	1
0	902058	1
0	902059	1
0	902060	1
0	902061	1
0	902063	1
0	902064	1
0	902065	1
0	902066	1
0	902067	1
0	902068	1
0	902069	1
0	902070	1
0	902071	1
0	902072	1
0	902073	1
0	902074	1
0	902075	1
0	902076	1
0	902077	1
0	902078	1
0	902080	1
0	902081	1
0	902082	1
0	902083	1
0	902084	1
0	902086	1
0	902087	1
0	902089	1
0	902090	1
0	902091	1
0	902092	1
0	902093	1
0	902094	1
0	902095	1
0	902096	1
0	902098	1
0	902100	1
0	902101	1
0	902102	1
0	902103	1
0	902104	1
0	902105	1
0	902106	1
0	902107	1
0	902108	1
0	902110	1
0	902111	1
0	902112	1
0	902113	1
0	902114	1
0	902115	1
0	902118	1
0	902119	1
0	902120	1
0	902121	1
0	902122	1
0	902124	1
0	902125	1
0	902126	1
0	902127	1
0	902128	1
0	902129	1
0	902131	1
0	902132	1
0	902135	1
0	902136	1
0	902137	1
0	902138	1
0	902140	1
0	902141	1
0	902142	1
0	902144	1
0	902145	1
0	902146	1
0	902147	1
0	902148	1
0	902149	1
0	902150	1
0	902151	1
0	902153	1
0	902154	1
0	902157	1
0	902158	1
0	902159	1
0	902160	1
0	902162	1
0	902164	1
0	902165	1
0	902166	1
0	902167	1
0	902168	1
0	902169	1
0	902170	1
0	902172	1
0	902173	1
0	902174	1
0	902175	1
0	902176	1
0	902177	1
0	902178	1
0	902179	1
0	902180	1
0	902181	1
0	902182	1
0	902183	1
0	902185	1
0	902187	1
0	902188	1
0	902190	1
0	902191	1
0	902192	1
0	902193	1
0	902195	1
0	902197	1
0	902198	1
0	902199	1
0	902200	1
0	902201	1
0	902203	1
0	902204	1
0	902205	1
0	902206	1
0	902207	1
0	902208	1
0	902209	1
0	902210	1
0	902214	1
0	902217	1
0	902219	1
0	902222	1
0	902223	1
0	902225	1
0	902228	1
0	902230	1
0	902231	1
0	902234	1
0	902237	1
0	902239	1
0	902240	1
0	902241	1
0	902242	1
0	902243	1
0	902244	1
0	902245	1
0	902246	1
0	902247	1
0	902248	1
0	902249	1
0	902250	1
0	902251	1
0	902252	1
0	902253	1
0	902254	1
0	902255	1
0	902256	1
0	902257	1
0	902258	1
0	902259	1
0	902260	1
0	902261	1
0	902263	1
0	902264	1
0	902265	1
0	902267	1
0	902268	1
0	902269	1
0	902270	1
0	902271	1
0	902272	1
0	902273	1
0	902274	1
0	902275	1
0	902276	1
0	902278	1
0	902279	1
0	902281	1
0	902282	1
0	902283	1
0	902285	1
0	902286	1
0	902287	1
0	902288	1
0	902289	1
0	902290	1
0	902291	1
0	902292	1
0	902293	1
0	902294	1
0	902295	1
0	902297	1
0	902299	1
0	902300	1
0	902301	1
0	902302	1
0	902303	1
0	902304	1
0	902305	1
0	902306	1
0	902307	1
0	902308	1
0	902309	1
0	902310	1
0	902311	1
0	902312	1
0	902313	1
0	902315	1
0	902316	1
0	902318	1
0	902319	1
0	902320	1
0	902321	1
0	902322	1
0	902323	1
0	902324	1
0	902325	1
0	902326	1
0	902327	1
0	902328	1
0	902329	1
0	902330	1
0	902331	1
0	902332	1
0	902333	1
0	902334	1
0	902335	1
0	902336	1
0	902337	1
0	902338	1
0	902339	1
0	902340	1
0	902342	1
0	902343	1
0	902344	1
0	902345	1
0	902346	1
0	902347	1
0	902349	1
0	902350	1
0	902351	1
0	902352	1
0	902354	1
0	902355	1
0	902356	1
0	902357	1
0	902358	1
0	902359	1
0	902360	1
0	902361	1
0	902362	1
0	902363	1
0	902366	1
0	902367	1
0	902368	1
0	902369	1
0	902370	1
0	902371	1
0	902372	1
0	902373	1
0	902375	1
0	902376	1
0	902378	1
0	902379	1
0	902380	1
0	902383	1
0	902384	1
0	902388	1
0	902391	1
0	902392	1
0	902393	1
0	902396	1
0	902397	1
0	902398	1
0	902399	1
0	902402	1
0	902403	1
0	902406	1
0	902407	1
0	902410	1
0	902413	1
0	902414	1
0	902418	1
0	902421	1
0	902422	1
0	902425	1
0	902426	1
0	902431	1
0	902435	1
0	902437	1
0	902439	1
0	902443	1
0	902444	1
0	902447	1
0	902457	1
0	902458	1
0	902459	1
0	902460	1
0	902461	1
0	902463	1
0	902465	1
0	902468	1
0	902469	1
0	902470	1
0	902472	1
0	902474	1
0	902475	1
0	902476	1
0	902477	1
0	902479	1
0	902480	1
0	902481	1
0	902482	1
0	902483	1
0	902484	1
0	902485	1
0	902486	1
0	902487	1
0	902488	1
0	902489	1
0	902490	1
0	902493	1
0	902494	1
0	902495	1
0	902496	1
0	902497	1
0	902498	1
0	902500	1
0	902506	1
0	902507	1
0	902508	1
0	902510	1
0	902512	1
0	902517	1
0	902520	1
0	902528	1
0	902532	1
0	902533	1
0	902534	1
0	902535	1
0	902536	1
0	902541	1
0	902547	1
0	902550	1
0	902554	1
0	902555	1
0	902556	1
0	902557	1
0	902558	1
0	902559	1
0	902560	1
0	902561	1
0	902562	1
0	902563	1
0	902564	1
0	902565	1
0	902566	1
0	902567	1
0	902568	1
0	902569	1
0	902570	1
0	902571	1
0	902574	1
0	902575	1
0	902577	1
0	902578	1
0	902580	1
0	902581	1
0	902582	1
0	902584	1
0	902587	1
0	902588	1
0	902590	1
0	902596	1
0	902605	1
0	902608	1
0	902615	1
0	902649	1
0	902650	1
0	902651	1
0	902652	1
0	902653	1
0	902654	1
0	902655	1
0	902656	1
0	902658	1
0	902659	1
0	902661	1
0	902662	1
0	902663	1
0	902664	1
0	902665	1
0	902666	1
0	902667	1
0	902668	1
0	902669	1
0	902670	1
0	902671	1
0	902672	1
0	902673	1
0	902674	1
0	902675	1
0	902676	1
0	902677	1
0	902678	1
0	902679	1
0	902680	1
0	902681	1
0	902682	1
0	902683	1
0	902684	1
0	902685	1
0	902686	1
0	902687	1
0	902688	1
0	902689	1
0	902690	1
0	902691	1
0	902692	1
0	902693	1
0	902694	1
0	902695	1
0	902696	1
0	902697	1
0	902698	1
0	902699	1
0	902700	1
0	902701	1
0	902702	1
0	902703	1
0	902704	1
0	902705	1
0	902706	1
0	902707	1
0	902708	1
0	902709	1
0	902710	1
0	902711	1
0	902712	1
0	902713	1
0	902714	1
0	902715	1
0	902716	1
0	902717	1
0	902718	1
0	902719	1
0	902720	1
0	902721	1
0	902722	1
0	902723	1
0	902724	1
0	902725	1
0	902726	1
0	902727	1
0	902728	1
0	902729	1
0	902730	1
0	902731	1
0	902732	1
0	902733	1
0	902734	1
0	902735	1
0	902736	1
0	902737	1
0	902738	1
0	902739	1
0	902740	1
0	902741	1
0	902743	1
0	902744	1
0	902745	1
0	902746	1
0	902747	1
0	902749	1
0	902750	1
0	902751	1
0	902752	1
0	902753	1
0	902755	1
0	902756	1
0	902757	1
0	902758	1
0	902759	1
0	902760	1
0	902762	1
0	902763	1
0	902765	1
0	902766	1
0	902767	1
0	902768	1
0	902769	1
0	902770	1
0	902771	1
0	902772	1
0	902773	1
0	902774	1
0	902775	1
0	902776	1
0	902778	1
0	902779	1
0	902780	1
0	902781	1
0	902782	1
0	902783	1
0	902784	1
0	902785	1
0	902786	1
0	902787	1
0	902788	1
0	902789	1
0	902790	1
0	902791	1
0	902792	1
0	902793	1
0	902794	1
0	902795	1
0	902796	1
0	902797	1
0	902798	1
0	902799	1
0	902800	1
0	902801	1
0	902802	1
0	902803	1
0	902804	1
0	902805	1
0	902806	1
0	902807	1
0	902808	1
0	902809	1
0	902810	1
0	902811	1
0	902812	1
0	902813	1
0	902814	1
0	902815	1
0	902818	1
0	902819	1
0	902820	1
0	902821	1
0	902822	1
0	902823	1
0	902825	1
0	902826	1
0	902827	1
0	902828	1
0	902829	1
0	902830	1
0	902831	1
0	902832	1
0	902833	1
0	902834	1
0	902835	1
0	902836	1
0	902837	1
0	902838	1
0	902839	1
0	902840	1
0	902841	1
0	902843	1
0	902844	1
0	902846	1
0	902849	1
0	902850	1
0	902851	1
0	902852	1
0	902853	1
0	902854	1
0	902855	1
0	902856	1
0	902857	1
0	902859	1
0	902860	1
0	902861	1
0	902862	1
0	902863	1
0	902864	1
0	902865	1
0	902866	1
0	902867	1
0	902871	1
0	902876	1
0	902877	1
0	902878	1
0	902879	1
0	902880	1
0	902881	1
0	902882	1
0	902883	1
0	902884	1
0	902885	1
0	902886	1
0	902887	1
0	902888	1
0	902889	1
0	902890	1
0	902891	1
0	902892	1
0	902893	1
0	902894	1
0	902895	1
0	902897	1
0	902898	1
0	902899	1
0	902900	1
0	902901	1
0	902902	1
0	902903	1
0	902905	1
0	902906	1
0	902907	1
0	902908	1
0	902909	1
0	902910	1
0	902911	1
0	902912	1
0	902913	1
0	902914	1
0	902915	1
0	902916	1
0	902917	1
0	902918	1
0	902919	1
0	902920	1
0	902922	1
0	902923	1
0	902924	1
0	902925	1
0	902926	1
0	902927	1
0	902928	1
0	902929	1
0	902930	1
0	902931	1
0	902932	1
0	902933	1
0	902934	1
0	902935	1
0	902936	1
0	902937	1
0	902938	1
0	902939	1
0	902940	1
0	902941	1
0	902942	1
0	902943	1
0	902944	1
0	902945	1
0	902946	1
0	902947	1
0	902950	1
0	902951	1
0	902952	1
0	902953	1
0	902955	1
0	902957	1
0	902958	1
0	902960	1
0	902961	1
0	902962	1
0	902963	1
0	902964	1
0	902968	1
0	902969	1
0	902970	1
0	902971	1
0	902972	1
0	902973	1
0	902974	1
0	902975	1
0	902978	1
0	902979	1
0	902980	1
0	902981	1
0	902982	1
0	902983	1
0	902984	1
0	902987	1
0	902988	1
0	902990	1
0	902991	1
0	902992	1
0	902993	1
0	902994	1
0	902995	1
0	902996	1
0	902997	1
0	902998	1
0	902999	1
0	903006	1
0	903008	1
0	903009	1
0	903010	1
0	903011	1
0	903012	1
0	903013	1
0	903014	1
0	903015	1
0	903016	1
0	903017	1
0	903018	1
0	903019	1
0	903022	1
0	903023	1
0	903024	1
0	903025	1
0	903026	1
0	903027	1
0	903028	1
0	903029	1
0	903030	1
0	903031	1
0	903032	1
0	903033	1
0	903034	1
0	903035	1
0	903036	1
0	903037	1
0	903038	1
0	903039	1
0	903040	1
0	903041	1
0	903042	1
0	903043	1
0	903044	1
0	903045	1
0	903046	1
0	903047	1
0	903048	1
0	903049	1
0	903050	1
0	903051	1
0	903052	1
0	903053	1
0	903054	1
0	903055	1
0	903056	1
0	903057	1
0	903058	1
0	903059	1
0	903060	1
0	903061	1
0	903062	1
0	903063	1
0	903064	1
0	903065	1
0	903067	1
0	903068	1
0	903069	1
0	903070	1
0	903071	1
0	903072	1
0	903073	1
0	903074	1
0	903075	1
0	903076	1
0	903077	1
0	903078	1
0	903079	1
0	903080	1
0	903081	1
0	903082	1
0	903083	1
0	903084	1
0	903085	1
0	903086	1
0	903087	1
0	903088	1
0	903089	1
0	903090	1
0	903091	1
0	903092	1
0	903093	1
0	903095	1
0	903096	1
0	903097	1
0	903099	1
0	903101	1
0	903102	1
0	903103	1
0	903104	1
0	903105	1
0	903106	1
0	903107	1
0	903108	1
0	903109	1
0	903110	1
0	903111	1
0	903112	1
0	903113	1
0	903114	1
0	903115	1
0	903116	1
0	903117	1
0	903118	1
0	903119	1
0	903120	1
0	903121	1
0	903123	1
0	903124	1
0	903125	1
0	903126	1
0	903128	1
0	903129	1
0	903130	1
0	903131	1
0	903133	1
0	903134	1
0	903135	1
0	903136	1
0	903137	1
0	903138	1
0	903139	1
0	903140	1
0	903141	1
0	903142	1
0	903143	1
0	903144	1
0	903145	1
0	903146	1
0	903147	1
0	903148	1
0	903149	1
0	903150	1
0	903151	1
0	903152	1
0	903153	1
0	903154	1
0	903155	1
0	903156	1
0	903157	1
0	903158	1
0	903159	1
0	903160	1
0	903161	1
0	903162	1
0	903163	1
0	903164	1
0	903165	1
0	903166	1
0	903168	1
0	903169	1
0	903170	1
0	903171	1
0	903172	1
0	903173	1
0	903174	1
0	903175	1
0	903176	1
0	903177	1
0	903178	1
0	903179	1
0	903180	1
0	903181	1
0	903183	1
0	903184	1
0	903186	1
0	903187	1
0	903188	1
0	903189	1
0	903190	1
0	903191	1
0	903192	1
0	903194	1
0	903195	1
0	903196	1
0	903198	1
0	903202	1
0	903203	1
0	903205	1
0	903207	1
0	903208	1
0	903209	1
0	903210	1
0	903211	1
0	903212	1
0	903213	1
0	903214	1
0	903216	1
0	903217	1
0	903219	1
0	903221	1
0	903222	1
0	903224	1
0	903225	1
0	903227	1
0	903228	1
0	903229	1
0	903230	1
0	903231	1
0	903233	1
0	903234	1
0	903235	1
0	903236	1
0	903239	1
0	903240	1
0	903241	1
0	903242	1
0	903243	1
0	903244	1
0	903245	1
0	903246	1
0	903247	1
0	903249	1
0	903250	1
0	903251	1
0	903252	1
0	903253	1
0	903254	1
0	903255	1
0	903257	1
0	903258	1
0	903261	1
0	903262	1
0	903264	1
0	903265	1
0	903266	1
0	903267	1
0	903268	1
0	903270	1
0	903271	1
0	903272	1
0	903273	1
0	903274	1
0	903275	1
0	903276	1
0	903277	1
0	903278	1
0	903279	1
0	903280	1
0	903282	1
0	903283	1
0	903284	1
0	903285	1
0	903286	1
0	903287	1
0	903288	1
0	903289	1
0	903291	1
0	903293	1
0	903294	1
0	903295	1
0	903297	1
0	903298	1
0	903299	1
0	903300	1
0	903301	1
0	903302	1
0	903304	1
0	903305	1
0	903306	1
0	903308	1
0	903309	1
0	903310	1
0	903311	1
